2004-03-12,123629708
2004-03-15,62741210
2004-03-16,106413222
2004-03-17,46683001
2004-03-18,55053859
2004-03-19,51625581
2004-03-22,35526463
2004-03-23,47091718
2004-03-24,46222270
2004-03-25,51190803
2004-03-26,59748602
2004-03-29,39480878
2004-03-30,20288601
2004-03-31,25543352
2004-04-01,29966660
2004-04-02,67825517
2004-04-05,68785082
2004-04-06,26461490
2004-04-07,72038041
2004-04-08,63361314
2004-04-09,135738045
2004-04-12,39974344
2004-04-13,60506087
2004-04-14,59198319
2004-04-15,22690028
2004-04-16,17042489
2004-04-19,22127813
2004-04-20,28305520
2004-04-21,14703155
2004-04-22,30019962
2004-04-23,29417711
2004-04-26,24414409
2004-04-28,21005617
2004-04-29,62795124
2004-04-30,47858161
2004-05-10,28883861
2004-05-11,24441916
2004-05-12,31635698
2004-05-13,55043074
2004-05-14,22432732
2004-05-17,12486993
2004-05-18,70073744
2004-05-19,17709875
2004-05-20,9068633
2004-05-21,4704499
2004-05-24,5641346
2004-05-25,18589609
2004-05-26,10011880
2004-05-27,13778597
2004-05-28,7168549
2004-06-01,13507855
2004-06-02,8832775
2004-06-03,2869881
2004-06-04,7529168
2004-06-07,8856253
2004-06-08,12115216
2004-06-09,17036585
2004-06-10,84607735
2004-06-11,31913342
2004-06-14,40393296
2004-06-15,70392158
2004-06-16,22482333
2004-06-17,49602583
2004-06-18,38053133
2004-06-21,3441885
2004-06-22,4238393
2004-06-23,1987467
2004-06-24,4133360
2004-06-25,12619117
2004-06-28,10476223
2004-06-29,23479163
2004-06-30,13952503
2004-07-01,7361258
2004-07-02,7731847
2004-07-05,14545862
2004-07-06,47067614
2004-07-07,38002932
2004-07-08,6779704
2004-07-09,4678105
2004-07-12,12351574
2004-07-13,18772253
2004-07-14,13176396
2004-07-15,85455066
2004-07-16,17947709
2004-07-19,25718864
2004-07-20,23908753
2004-07-21,23041353
2004-07-22,87061727
2004-07-23,32608304
2004-07-26,20362836
2004-07-27,33370357
2004-07-28,25861812
2004-07-29,10010293
2004-07-30,7475971
2004-08-02,21734520
2004-08-03,22860312
2004-08-04,13978388
2004-08-05,6399271
2004-08-06,7857159
2004-08-09,7317440
2004-08-10,7820329
2004-08-11,3119880
2004-08-12,8383159
2004-08-13,11134747
2004-08-16,5336450
2004-08-17,5905094
2004-08-18,16624721
2004-08-19,17653366
2004-08-20,16868762
2004-08-23,16839797
2004-08-24,8339871
2004-08-25,4768554
2004-08-26,6353347
2004-08-27,3898855
2004-08-30,10126801
2004-08-31,7032456
2004-09-01,10907461
2004-09-02,12428743
2004-09-03,7734124
2004-09-06,6677838
2004-09-07,7621058
2004-09-08,13766558
2004-09-09,30324405
2004-09-10,6519369
2004-09-13,9459180
2004-09-14,18071359
2004-09-15,35117697
2004-09-16,36213781
2004-09-17,42076514
2004-09-20,39168091
2004-09-21,27222818
2004-09-22,13965168
2004-09-23,58219692
2004-09-24,108295826
2004-09-27,21339456
2004-09-28,23948625
2004-09-29,48864987
2004-09-30,26230672
2004-10-08,34809243
2004-10-11,38270567
2004-10-12,26810800
2004-10-13,23571291
2004-10-14,23199283
2004-10-15,18189199
2004-10-18,8190572
2004-10-19,37755969
2004-10-20,58326643
2004-10-21,22003540
2004-10-22,70151234
2004-10-25,61900269
2004-10-26,19618432
2004-10-27,47630068
2004-10-28,36495905
2004-10-29,55678746
2004-11-01,14302880
2004-11-02,12926156
2004-11-03,29484721
2004-11-04,26198028
2004-11-05,95080945
2004-11-08,13062547
2004-11-09,27801916
2004-11-10,44436007
2004-11-11,32780357
2004-11-12,21837428
2004-11-15,34292416
2004-11-16,12563653
2004-11-17,30415917
2004-11-18,9967008
2004-11-19,12098840
2004-11-22,24094050
2004-11-23,22797433
2004-11-24,15819097
2004-11-25,22286271
2004-11-26,7411584
2004-11-29,20728652
2004-11-30,6026605
2004-12-01,2900938
2004-12-02,14671547
2004-12-03,2303971
2004-12-06,4068796
2004-12-07,6998528
2004-12-08,37575758
2004-12-09,41890865
2004-12-10,3311205
2004-12-13,8189873
2004-12-14,4601617
2004-12-15,40055481
2004-12-16,42361519
2004-12-17,3805636
2004-12-20,8749161
2004-12-21,7700170
2004-12-22,11055083
2004-12-23,24351861
2004-12-24,15920008
2004-12-27,5614076
2004-12-28,10655265
2004-12-29,21025179
2004-12-30,12358921
2004-12-31,21514898
2005-01-04,8566179
2005-01-05,22582400
2005-01-06,20282548
2005-01-07,11115440
2005-01-10,40597723
2005-01-11,19240403
2005-01-12,12949338
2005-01-13,11159242
2005-01-14,12691131
2005-01-17,6845213
2005-01-18,10016326
2005-01-19,10180585
2005-01-20,3670093
2005-01-21,11879307
2005-01-24,15943177
2005-01-25,22704867
2005-01-26,14767520
2005-01-27,4007784
2005-01-28,5226481
2005-01-31,4552532
2005-02-01,15598247
2005-02-02,21280023
2005-02-03,17455936
2005-02-04,15785371
2005-02-16,17660778
2005-02-17,45296879
2005-02-18,37550338
2005-02-21,42401501
2005-02-22,22687067
2005-02-23,23056177
2005-02-24,40046102
2005-02-25,25777149
2005-02-28,19453353
2005-03-01,23670511
2005-03-02,48820913
2005-03-03,14586728
2005-03-04,18804824
2005-03-07,45290496
2005-03-08,29575338
2005-03-09,21694338
2005-03-10,21498741
2005-03-11,42521284
2005-03-14,48987452
2005-03-15,27220784
2005-03-16,31720439
2005-03-17,23726912
2005-03-18,11319532
2005-03-21,12692125
2005-03-22,59468831
2005-03-23,62550272
2005-03-24,43515225
2005-03-25,10960985
2005-03-28,11802982
2005-03-29,11989719
2005-03-30,11744620
2005-03-31,7129716
2005-04-01,16774374
2005-04-04,26985512
2005-04-05,24660016
2005-04-06,28795816
2005-04-07,64340829
2005-04-08,22165004
2005-04-11,44306742
2005-04-12,9516181
2005-04-13,42332154
2005-04-14,9295179
2005-04-15,7963442
2005-04-18,14168640
2005-04-19,36608850
2005-04-20,24960623
2005-04-21,13403617
2005-04-22,16950065
2005-04-25,65092003
2005-04-26,71600714
2005-04-27,39437614
2005-04-28,45118705
2005-04-29,35950860
2005-05-09,39655697
2005-05-10,32384041
2005-05-11,33782884
2005-05-12,69749251
2005-05-13,73784829
2005-05-16,12703148
2005-05-17,38326325
2005-05-18,46208050
2005-05-19,25028891
2005-05-20,29146429
2005-05-23,12730239
2005-05-24,6674005
2005-05-25,15348058
2005-05-26,49432691
2005-05-27,71377627
2005-05-30,40352669
2005-05-31,53080356
2005-06-01,38201051
2005-06-02,105700729
2005-06-03,29143703
2005-06-06,18349446
2005-06-07,27080944
2005-06-08,52789496
2005-06-09,38204045
2005-06-10,19681140
2005-06-13,33389071
2005-06-14,34530651
2005-06-15,7599370
2005-06-16,28452404
2005-06-17,15703945
2005-06-20,62906075
2005-06-21,13347957
2005-06-22,31728393
2005-06-23,27503937
2005-06-24,31786457
2005-06-27,58344425
2005-06-28,20129464
2005-06-30,68740725
2005-07-01,32182036
2005-07-04,15730157
2005-07-05,11662288
2005-07-06,32226601
2005-07-07,29052550
2005-07-08,35940472
2005-07-11,34538170
2005-07-12,30210107
2005-07-13,19981575
2005-07-14,10624551
2005-07-15,5300561
2005-07-18,8258010
2005-07-19,7015760
2005-07-20,15767931
2005-07-21,13127981
2005-07-22,31708848
2005-07-25,35971529
2005-07-26,41433496
2005-07-27,28350004
2005-07-28,45732284
2005-07-29,12951117
2005-08-01,20465514
2005-08-02,22676468
2005-08-03,43619808
2005-08-04,58044426
2005-08-05,29678263
2005-08-08,39434837
2005-08-09,26540331
2005-08-10,26665195
2005-08-11,63589532
2005-08-12,22081209
2005-08-15,32711316
2005-08-16,27203993
2005-08-17,60400828
2005-08-18,52638476
2005-08-19,23314587
2005-08-22,32877617
2005-08-23,22825313
2005-08-24,15394347
2005-08-25,16937359
2005-08-26,22162003
2005-08-29,24984384
2005-08-30,11883761
2005-08-31,11660189
2005-09-01,27342423
2005-09-02,25226079
2005-09-05,19986278
2005-09-06,16132458
2005-09-07,26062481
2005-09-08,31589421
2005-09-09,21034934
2005-09-12,7856513
2005-09-13,24688592
2005-09-14,16772020
2005-09-15,8846890
2005-09-16,16398350
2005-09-19,10355074
2005-09-20,9041752
2005-09-21,14686809
2005-09-22,16372929
2005-09-23,15048364
2005-09-26,8657470
2005-09-27,8278850
2005-09-28,11331850
2005-09-29,10308512
2005-09-30,16352331
2005-10-10,12946800
2005-10-11,6622928
2005-10-12,39835259
2005-10-13,51553349
2005-10-14,22786107
2005-10-17,43391916
2005-10-18,44960711
2005-10-19,37063755
2005-10-20,26662088
2005-10-21,15694623
2005-10-24,20771238
2005-10-25,55177336
2005-10-26,45847901
2005-10-27,45785210
2005-10-28,33237651
2005-10-31,32099219
2005-11-01,41028115
2005-11-02,13366082
2005-11-03,12120721
2005-11-04,22899009
2005-11-07,11545343
2005-11-08,28543068
2005-11-09,28203162
2005-11-10,18352311
2005-11-11,13501333
2005-11-14,9877960
2005-11-15,35512394
2005-11-16,33007959
2005-11-17,49497150
2005-11-18,31397165
2005-11-21,20639360
2005-11-22,16131067
2005-11-23,6306488
2005-11-24,49193081
2005-11-25,17618489
2005-11-28,6903246
2005-11-29,11117104
2005-11-30,28172021
2005-12-01,23266367
2005-12-02,42441653
2005-12-05,12151492
2005-12-06,65529318
2005-12-07,18878496
2005-12-08,16002582
2005-12-09,66478204
2005-12-12,63383458
